# x86 instruction set description version 0.2, 2023-07-17
# Based on Intel Instruction Set Reference #325383-080US, June 2023.
# https://golang.org/x/arch/x86/x86spec
"VPMAXUD ymm1, ymm2, ymm3/m256","VPMAXUD ymm3/m256, ymm2, ymm1","vpmaxud ymm3/m256, ymm2, ymm1","VEX.256.66.0F38.WIG 3F /r","V","V","AVX2","","","",""
"VPMAXUD zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VPMAXUD zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vpmaxud zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F38.W0 3F /r","V","V","AVX512F","","","",""
"VPMAXUQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPMAXUQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpmaxuq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F38.W1 3F /r","V","V","AVX512VL AVX512F","","","",""
"VPMAXUQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VPMAXUQ ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vpmaxuq ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F38.W1 3F /r","V","V","AVX512VL AVX512F","","","",""
"VPMAXUQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VPMAXUQ zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vpmaxuq zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F38.W1 3F /r","V","V","AVX512F","","","",""
"VPMAXUW xmm1, xmm2, xmm3/m128","VPMAXUW xmm3/m128, xmm2, xmm1","vpmaxuw xmm3/m128, xmm2, xmm1","VEX.128.66.0F38 3E /r","V","V","AVX","","","",""
"VPMAXUW xmm1{k1}{z}, xmm2, xmm3/m128","VPMAXUW xmm3/m128, xmm2, xmm1{k1}{z}","vpmaxuw xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F38.WIG 3E /r","V","V","AVX512VL AVX512BW","","","",""
"VPMAXUW ymm1, ymm2, ymm3/m256","VPMAXUW ymm3/m256, ymm2, ymm1","vpmaxuw ymm3/m256, ymm2, ymm1","VEX.256.66.0F38 3E /r","V","V","AVX2","","","",""
"VPMAXUW ymm1{k1}{z}, ymm2, ymm3/m256","VPMAXUW ymm3/m256, ymm2, ymm1{k1}{z}","vpmaxuw ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F38.WIG 3E /r","V","V","AVX512VL AVX512BW","","","",""
"VPMAXUW zmm1{k1}{z}, zmm2, zmm3/m512","VPMAXUW zmm3/m512, zmm2, zmm1{k1}{z}","vpmaxuw zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F38.WIG 3E /r","V","V","AVX512BW","","","",""
"VPMINSB xmm1, xmm2, xmm3/m128","VPMINSB xmm3/m128, xmm2, xmm1","vpminsb xmm3/m128, xmm2, xmm1","VEX.128.66.0F38 38 /r","V","V","AVX","","","",""
"VPMINSB xmm1{k1}{z}, xmm2, xmm3/m128","VPMINSB xmm3/m128, xmm2, xmm1{k1}{z}","vpminsb xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F38.WIG 38 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINSB ymm1, ymm2, ymm3/m256","VPMINSB ymm3/m256, ymm2, ymm1","vpminsb ymm3/m256, ymm2, ymm1","VEX.256.66.0F38 38 /r","V","V","AVX2","","","",""
"VPMINSB ymm1{k1}{z}, ymm2, ymm3/m256","VPMINSB ymm3/m256, ymm2, ymm1{k1}{z}","vpminsb ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F38.WIG 38 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINSB zmm1{k1}{z}, zmm2, zmm3/m512","VPMINSB zmm3/m512, zmm2, zmm1{k1}{z}","vpminsb zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F38.WIG 38 /r","V","V","AVX512BW","","","",""
"VPMINSW xmm1, xmm2, xmm3/m128","VPMINSW xmm3/m128, xmm2, xmm1","vpminsw xmm3/m128, xmm2, xmm1","VEX.128.66.0F EA /r","V","V","AVX","","","",""
"VPMINSW xmm1{k1}{z}, xmm2, xmm3/m128","VPMINSW xmm3/m128, xmm2, xmm1{k1}{z}","vpminsw xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F.WIG EA /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINSW ymm1, ymm2, ymm3/m256","VPMINSW ymm3/m256, ymm2, ymm1","vpminsw ymm3/m256, ymm2, ymm1","VEX.256.66.0F EA /r","V","V","AVX2","","","",""
"VPMINSW ymm1{k1}{z}, ymm2, ymm3/m256","VPMINSW ymm3/m256, ymm2, ymm1{k1}{z}","vpminsw ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F.WIG EA /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINSW zmm1{k1}{z}, zmm2, zmm3/m512","VPMINSW zmm3/m512, zmm2, zmm1{k1}{z}","vpminsw zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F.WIG EA /r","V","V","AVX512BW","","","",""
"VPMINUB xmm1 {k1}{z}, xmm2, xmm3/m128","VPMINUB xmm3/m128, xmm2, xmm1 {k1}{z}","vpminub xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F DA /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINUB xmm1, xmm2, xmm3/m128","VPMINUB xmm3/m128, xmm2, xmm1","vpminub xmm3/m128, xmm2, xmm1","VEX.128.66.0F DA /r","V","V","AVX","","","",""
"VPMINUB ymm1 {k1}{z}, ymm2, ymm3/m256","VPMINUB ymm3/m256, ymm2, ymm1 {k1}{z}","vpminub ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F DA /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINUB ymm1, ymm2, ymm3/m256","VPMINUB ymm3/m256, ymm2, ymm1","vpminub ymm3/m256, ymm2, ymm1","VEX.256.66.0F DA /r","V","V","AVX2","","","",""
"VPMINUB zmm1 {k1}{z}, zmm2, zmm3/m512","VPMINUB zmm3/m512, zmm2, zmm1 {k1}{z}","vpminub zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F DA /r","V","V","AVX512BW","","","",""
"VPMINUW xmm1, xmm2, xmm3/m128","VPMINUW xmm3/m128, xmm2, xmm1","vpminuw xmm3/m128, xmm2, xmm1","VEX.128.66.0F38 3A /r","V","V","AVX","","","",""
"VPMINUW xmm1{k1}{z}, xmm2, xmm3/m128","VPMINUW xmm3/m128, xmm2, xmm1{k1}{z}","vpminuw xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F38 3A /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINUW ymm1, ymm2, ymm3/m256","VPMINUW ymm3/m256, ymm2, ymm1","vpminuw ymm3/m256, ymm2, ymm1","VEX.256.66.0F38 3A /r","V","V","AVX2","","","",""
"VPMINUW ymm1{k1}{z}, ymm2, ymm3/m256","VPMINUW ymm3/m256, ymm2, ymm1{k1}{z}","vpminuw ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F38 3A /r","V","V","AVX512VL AVX512BW","","","",""
"VPMINUW zmm1{k1}{z}, zmm2, zmm3/m512","VPMINUW zmm3/m512, zmm2, zmm1{k1}{z}","vpminuw zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F38 3A /r","V","V","AVX512BW","","","",""
"VPMOVMSKB reg, xmm1","VPMOVMSKB xmm1, reg","vpmovmskb xmm1, reg","VEX.128.66.0F.WIG D7 /r","V","V","AVX","","","",""
"VPMOVMSKB reg, ymm1","VPMOVMSKB ymm1, reg","vpmovmskb ymm1, reg","VEX.256.66.0F.WIG D7 /r","V","V","AVX2","","","",""
"VPMOVSXBD xmm1 {k1}{z}, xmm2/m32","VPMOVSXBD xmm2/m32, xmm1 {k1}{z}","vpmovsxbd xmm2/m32, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 21 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXBD xmm1, xmm2/m32","VPMOVSXBD xmm2/m32, xmm1","vpmovsxbd xmm2/m32, xmm1","VEX.128.66.0F38.WIG 21 /r","V","V","AVX","","","",""
"VPMOVSXBD ymm1 {k1}{z}, xmm2/m64","VPMOVSXBD xmm2/m64, ymm1 {k1}{z}","vpmovsxbd xmm2/m64, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 21 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXBD ymm1, xmm2/m64","VPMOVSXBD xmm2/m64, ymm1","vpmovsxbd xmm2/m64, ymm1","VEX.256.66.0F38.WIG 21 /r","V","V","AVX2","","","",""
"VPMOVSXBD zmm1 {k1}{z}, xmm2/m128","VPMOVSXBD xmm2/m128, zmm1 {k1}{z}","vpmovsxbd xmm2/m128, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 21 /r","V","V","AVX512F","","","",""
"VPMOVSXBQ xmm1 {k1}{z}, xmm2/m16","VPMOVSXBQ xmm2/m16, xmm1 {k1}{z}","vpmovsxbq xmm2/m16, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 22 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXBQ xmm1, xmm2/m16","VPMOVSXBQ xmm2/m16, xmm1","vpmovsxbq xmm2/m16, xmm1","VEX.128.66.0F38.WIG 22 /r","V","V","AVX","","","",""
"VPMOVSXBQ ymm1 {k1}{z}, xmm2/m32","VPMOVSXBQ xmm2/m32, ymm1 {k1}{z}","vpmovsxbq xmm2/m32, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 22 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXBQ ymm1, xmm2/m32","VPMOVSXBQ xmm2/m32, ymm1","vpmovsxbq xmm2/m32, ymm1","VEX.256.66.0F38.WIG 22 /r","V","V","AVX2","","","",""
"VPMOVSXBQ zmm1 {k1}{z}, xmm2/m64","VPMOVSXBQ xmm2/m64, zmm1 {k1}{z}","vpmovsxbq xmm2/m64, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 22 /r","V","V","AVX512F","","","",""
"VPMOVSXBW xmm1 {k1}{z}, xmm2/m64","VPMOVSXBW xmm2/m64, xmm1 {k1}{z}","vpmovsxbw xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 20 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMOVSXBW xmm1, xmm2/m64","VPMOVSXBW xmm2/m64, xmm1","vpmovsxbw xmm2/m64, xmm1","VEX.128.66.0F38.WIG 20 /r","V","V","AVX","","","",""
"VPMOVSXBW ymm1 {k1}{z}, xmm2/m128","VPMOVSXBW xmm2/m128, ymm1 {k1}{z}","vpmovsxbw xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 20 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMOVSXBW ymm1, xmm2/m128","VPMOVSXBW xmm2/m128, ymm1","vpmovsxbw xmm2/m128, ymm1","VEX.256.66.0F38.WIG 20 /r","V","V","AVX2","","","",""
"VPMOVSXBW zmm1 {k1}{z}, ymm2/m256","VPMOVSXBW ymm2/m256, zmm1 {k1}{z}","vpmovsxbw ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 20 /r","V","V","AVX512BW","","","",""
"VPMOVSXDQ xmm1 {k1}{z}, xmm2/m64","VPMOVSXDQ xmm2/m64, xmm1 {k1}{z}","vpmovsxdq xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38.W0 25 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXDQ xmm1, xmm2/m64","VPMOVSXDQ xmm2/m64, xmm1","vpmovsxdq xmm2/m64, xmm1","VEX.128.66.0F38.WIG 25 /r","V","V","AVX","","","",""
"VPMOVSXDQ ymm1 {k1}{z}, xmm2/m128","VPMOVSXDQ xmm2/m128, ymm1 {k1}{z}","vpmovsxdq xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.W0 25 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXDQ ymm1, xmm2/m128","VPMOVSXDQ xmm2/m128, ymm1","vpmovsxdq xmm2/m128, ymm1","VEX.256.66.0F38.WIG 25 /r","V","V","AVX2","","","",""
"VPMOVSXDQ zmm1 {k1}{z}, ymm2/m256","VPMOVSXDQ ymm2/m256, zmm1 {k1}{z}","vpmovsxdq ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.W0 25 /r","V","V","AVX512F","","","",""
"VPMOVSXWD xmm1 {k1}{z}, xmm2/m64","VPMOVSXWD xmm2/m64, xmm1 {k1}{z}","vpmovsxwd xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 23 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXWD xmm1, xmm2/m64","VPMOVSXWD xmm2/m64, xmm1","vpmovsxwd xmm2/m64, xmm1","VEX.128.66.0F38.WIG 23 /r","V","V","AVX","","","",""
"VPMOVSXWD ymm1 {k1}{z}, xmm2/m128","VPMOVSXWD xmm2/m128, ymm1 {k1}{z}","vpmovsxwd xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 23 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXWD ymm1, xmm2/m128","VPMOVSXWD xmm2/m128, ymm1","vpmovsxwd xmm2/m128, ymm1","VEX.256.66.0F38.WIG 23 /r","V","V","AVX2","","","",""
"VPMOVSXWD zmm1 {k1}{z}, ymm2/m256","VPMOVSXWD ymm2/m256, zmm1 {k1}{z}","vpmovsxwd ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 23 /r","V","V","AVX512F","","","",""
"VPMOVSXWQ xmm1 {k1}{z}, xmm2/m32","VPMOVSXWQ xmm2/m32, xmm1 {k1}{z}","vpmovsxwq xmm2/m32, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 24 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXWQ xmm1, xmm2/m32","VPMOVSXWQ xmm2/m32, xmm1","vpmovsxwq xmm2/m32, xmm1","VEX.128.66.0F38.WIG 24 /r","V","V","AVX","","","",""
"VPMOVSXWQ ymm1 {k1}{z}, xmm2/m64","VPMOVSXWQ xmm2/m64, ymm1 {k1}{z}","vpmovsxwq xmm2/m64, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 24 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVSXWQ ymm1, xmm2/m64","VPMOVSXWQ xmm2/m64, ymm1","vpmovsxwq xmm2/m64, ymm1","VEX.256.66.0F38.WIG 24 /r","V","V","AVX2","","","",""
"VPMOVSXWQ zmm1 {k1}{z}, xmm2/m128","VPMOVSXWQ xmm2/m128, zmm1 {k1}{z}","vpmovsxwq xmm2/m128, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 24 /r","V","V","AVX512F","","","",""
"VPMOVZXBD xmm1 {k1}{z}, xmm2/m32","VPMOVZXBD xmm2/m32, xmm1 {k1}{z}","vpmovzxbd xmm2/m32, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 31 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXBD xmm1, xmm2/m32","VPMOVZXBD xmm2/m32, xmm1","vpmovzxbd xmm2/m32, xmm1","VEX.128.66.0F38.WIG 31 /r","V","V","AVX","","","",""
"VPMOVZXBD ymm1 {k1}{z}, xmm2/m64","VPMOVZXBD xmm2/m64, ymm1 {k1}{z}","vpmovzxbd xmm2/m64, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 31 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXBD ymm1, xmm2/m64","VPMOVZXBD xmm2/m64, ymm1","vpmovzxbd xmm2/m64, ymm1","VEX.256.66.0F38.WIG 31 /r","V","V","AVX2","","","",""
"VPMOVZXBD zmm1 {k1}{z}, xmm2/m128","VPMOVZXBD xmm2/m128, zmm1 {k1}{z}","vpmovzxbd xmm2/m128, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 31 /r","V","V","AVX512F","","","",""
"VPMOVZXBQ xmm1 {k1}{z}, xmm2/m16","VPMOVZXBQ xmm2/m16, xmm1 {k1}{z}","vpmovzxbq xmm2/m16, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 32 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXBQ xmm1, xmm2/m16","VPMOVZXBQ xmm2/m16, xmm1","vpmovzxbq xmm2/m16, xmm1","VEX.128.66.0F38.WIG 32 /r","V","V","AVX","","","",""
"VPMOVZXBQ ymm1 {k1}{z}, xmm2/m32","VPMOVZXBQ xmm2/m32, ymm1 {k1}{z}","vpmovzxbq xmm2/m32, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 32 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXBQ ymm1, xmm2/m32","VPMOVZXBQ xmm2/m32, ymm1","vpmovzxbq xmm2/m32, ymm1","VEX.256.66.0F38.WIG 32 /r","V","V","AVX2","","","",""
"VPMOVZXBQ zmm1 {k1}{z}, xmm2/m64","VPMOVZXBQ xmm2/m64, zmm1 {k1}{z}","vpmovzxbq xmm2/m64, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 32 /r","V","V","AVX512F","","","",""
"VPMOVZXBW xmm1 {k1}{z}, xmm2/m64","VPMOVZXBW xmm2/m64, xmm1 {k1}{z}","vpmovzxbw xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38 30.WIG /r","V","V","AVX512VL AVX512BW","","","",""
"VPMOVZXBW xmm1, xmm2/m64","VPMOVZXBW xmm2/m64, xmm1","vpmovzxbw xmm2/m64, xmm1","VEX.128.66.0F38.WIG 30 /r","V","V","AVX","","","",""
"VPMOVZXBW ymm1 {k1}{z}, xmm2/m128","VPMOVZXBW xmm2/m128, ymm1 {k1}{z}","vpmovzxbw xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 30 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMOVZXBW ymm1, xmm2/m128","VPMOVZXBW xmm2/m128, ymm1","vpmovzxbw xmm2/m128, ymm1","VEX.256.66.0F38.WIG 30 /r","V","V","AVX2","","","",""
"VPMOVZXBW zmm1 {k1}{z}, ymm2/m256","VPMOVZXBW ymm2/m256, zmm1 {k1}{z}","vpmovzxbw ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 30 /r","V","V","AVX512BW","","","",""
"VPMOVZXDQ xmm1 {k1}{z}, xmm2/m64","VPMOVZXDQ xmm2/m64, xmm1 {k1}{z}","vpmovzxdq xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38.W0 35 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXDQ xmm1, xmm2/m64","VPMOVZXDQ xmm2/m64, xmm1","vpmovzxdq xmm2/m64, xmm1","VEX.128.66.0F 38.WIG 35 /r","V","V","AVX","","","",""
"VPMOVZXDQ ymm1 {k1}{z}, xmm2/m128","VPMOVZXDQ xmm2/m128, ymm1 {k1}{z}","vpmovzxdq xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.W0 35 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXDQ ymm1, xmm2/m128","VPMOVZXDQ xmm2/m128, ymm1","vpmovzxdq xmm2/m128, ymm1","VEX.256.66.0F38.WIG 35 /r","V","V","AVX2","","","",""
"VPMOVZXDQ zmm1 {k1}{z}, ymm2/m256","VPMOVZXDQ ymm2/m256, zmm1 {k1}{z}","vpmovzxdq ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.W0 35 /r","V","V","AVX512F","","","",""
"VPMOVZXWD xmm1 {k1}{z}, xmm2/m64","VPMOVZXWD xmm2/m64, xmm1 {k1}{z}","vpmovzxwd xmm2/m64, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 33 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXWD xmm1, xmm2/m64","VPMOVZXWD xmm2/m64, xmm1","vpmovzxwd xmm2/m64, xmm1","VEX.128.66.0F38.WIG 33 /r","V","V","AVX","","","",""
"VPMOVZXWD ymm1 {k1}{z}, xmm2/m128","VPMOVZXWD xmm2/m128, ymm1 {k1}{z}","vpmovzxwd xmm2/m128, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 33 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXWD ymm1, xmm2/m128","VPMOVZXWD xmm2/m128, ymm1","vpmovzxwd xmm2/m128, ymm1","VEX.256.66.0F38.WIG 33 /r","V","V","AVX2","","","",""
"VPMOVZXWD zmm1 {k1}{z}, ymm2/m256","VPMOVZXWD ymm2/m256, zmm1 {k1}{z}","vpmovzxwd ymm2/m256, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 33 /r","V","V","AVX512F","","","",""
"VPMOVZXWQ xmm1 {k1}{z}, xmm2/m32","VPMOVZXWQ xmm2/m32, xmm1 {k1}{z}","vpmovzxwq xmm2/m32, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 34 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXWQ xmm1, xmm2/m32","VPMOVZXWQ xmm2/m32, xmm1","vpmovzxwq xmm2/m32, xmm1","VEX.128.66.0F38.WIG 34 /r","V","V","AVX","","","",""
"VPMOVZXWQ ymm1 {k1}{z}, xmm2/m64","VPMOVZXWQ xmm2/m64, ymm1 {k1}{z}","vpmovzxwq xmm2/m64, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 34 /r","V","V","AVX512VL AVX512F","","","",""
"VPMOVZXWQ ymm1, xmm2/m64","VPMOVZXWQ xmm2/m64, ymm1","vpmovzxwq xmm2/m64, ymm1","VEX.256.66.0F38.WIG 34 /r","V","V","AVX2","","","",""
"VPMOVZXWQ zmm1 {k1}{z}, xmm2/m128","VPMOVZXWQ xmm2/m128, zmm1 {k1}{z}","vpmovzxwq xmm2/m128, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 34 /r","V","V","AVX512F","","","",""
"VPMULDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPMULDQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpmuldq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F38.W1 28 /r","V","V","AVX512VL AVX512F","","","",""
"VPMULDQ xmm1, xmm2, xmm3/m128","VPMULDQ xmm3/m128, xmm2, xmm1","vpmuldq xmm3/m128, xmm2, xmm1","VEX.128.66.0F38.WIG 28 /r","V","V","AVX","","","",""
"VPMULDQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VPMULDQ ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vpmuldq ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F38.W1 28 /r","V","V","AVX512VL AVX512F","","","",""
"VPMULDQ ymm1, ymm2, ymm3/m256","VPMULDQ ymm3/m256, ymm2, ymm1","vpmuldq ymm3/m256, ymm2, ymm1","VEX.256.66.0F38.WIG 28 /r","V","V","AVX2","","","",""
"VPMULDQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VPMULDQ zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vpmuldq zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F38.W1 28 /r","V","V","AVX512F","","","",""
"VPMULHRSW xmm1 {k1}{z}, xmm2, xmm3/m128","VPMULHRSW xmm3/m128, xmm2, xmm1 {k1}{z}","vpmulhrsw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 0B /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHRSW xmm1, xmm2, xmm3/m128","VPMULHRSW xmm3/m128, xmm2, xmm1","vpmulhrsw xmm3/m128, xmm2, xmm1","VEX.128.66.0F38.WIG 0B /r","V","V","AVX","","","",""
"VPMULHRSW ymm1 {k1}{z}, ymm2, ymm3/m256","VPMULHRSW ymm3/m256, ymm2, ymm1 {k1}{z}","vpmulhrsw ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 0B /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHRSW ymm1, ymm2, ymm3/m256","VPMULHRSW ymm3/m256, ymm2, ymm1","vpmulhrsw ymm3/m256, ymm2, ymm1","VEX.256.66.0F38.WIG 0B /r","V","V","AVX2","","","",""
"VPMULHRSW zmm1 {k1}{z}, zmm2, zmm3/m512","VPMULHRSW zmm3/m512, zmm2, zmm1 {k1}{z}","vpmulhrsw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 0B /r","V","V","AVX512BW","","","",""
"VPMULHUW xmm1 {k1}{z}, xmm2, xmm3/m128","VPMULHUW xmm3/m128, xmm2, xmm1 {k1}{z}","vpmulhuw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG E4 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHUW xmm1, xmm2, xmm3/m128","VPMULHUW xmm3/m128, xmm2, xmm1","vpmulhuw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG E4 /r","V","V","AVX","","","",""
"VPMULHUW ymm1 {k1}{z}, ymm2, ymm3/m256","VPMULHUW ymm3/m256, ymm2, ymm1 {k1}{z}","vpmulhuw ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG E4 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHUW ymm1, ymm2, ymm3/m256","VPMULHUW ymm3/m256, ymm2, ymm1","vpmulhuw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG E4 /r","V","V","AVX2","","","",""
"VPMULHUW zmm1 {k1}{z}, zmm2, zmm3/m512","VPMULHUW zmm3/m512, zmm2, zmm1 {k1}{z}","vpmulhuw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG E4 /r","V","V","AVX512BW","","","",""
"VPMULHW xmm1 {k1}{z}, xmm2, xmm3/m128","VPMULHW xmm3/m128, xmm2, xmm1 {k1}{z}","vpmulhw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG E5 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHW xmm1, xmm2, xmm3/m128","VPMULHW xmm3/m128, xmm2, xmm1","vpmulhw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG E5 /r","V","V","AVX","","","",""
"VPMULHW ymm1 {k1}{z}, ymm2, ymm3/m256","VPMULHW ymm3/m256, ymm2, ymm1 {k1}{z}","vpmulhw ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG E5 /r","V","V","AVX512VL AVX512BW","","","",""
"VPMULHW ymm1, ymm2, ymm3/m256","VPMULHW ymm3/m256, ymm2, ymm1","vpmulhw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG E5 /r","V","V","AVX2","","","",""
"VPMULHW zmm1 {k1}{z}, zmm2, zmm3/m512","VPMULHW zmm3/m512, zmm2, zmm1 {k1}{z}","vpmulhw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG E5 /r","V","V","AVX512BW","","","",""
"VPMULLD xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPMULLD xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpmulld xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F38.W0 40 /r","V","V","AVX512VL AVX512F","","","",""
